market_cap_rank,stock_code,corp_name,corp_code,bsns_year,fs_div,sj_div,sj_nm,account_nm,thstrm_amount_current,frmtrm_amount_prior,bfefrmtrm_amount_before,ord
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,순확정급여부채의 재측정요소,-1273005020,-13014940292,-10445220908,8
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,순확정급여부채의 재측정요소,0,0,0,8
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,순확정급여부채의 재측정요소,0,0,0,8
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,순확정급여부채의 재측정요소,0,0,0,8
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,순확정급여부채의 재측정요소,0,0,0,8
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,순확정급여부채의 재측정요소,0,0,0,8
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,187135533539,140431062099,165366177835,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,17581203507,19115959710,19135020087,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,169554330032,121315102389,146231157748,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,169554330032,121315102389,146231157748,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,9
98,128940,한미약품,00828497,2025,CFS,SCE,자본변동표,당기순이익,0,0,0,9
99,036570,NC,00261443,2025,CFS,BS,재무상태표,현금및현금성자산,503522487163,1260473495762,365199572306,10
99,036570,NC,00261443,2025,CFS,BS,재무상태표,단기금융리스채권,2917726263,2501469188,1312428130,11
99,036570,NC,00261443,2025,CFS,BS,재무상태표,당기법인세자산,1906765449,12373110859,10668336464,12
99,036570,NC,00261443,2025,CFS,BS,재무상태표,매출채권,187483054395,130279012092,132702586712,13
99,036570,NC,00261443,2025,CFS,BS,재무상태표,유동재고자산,1291590997,1052133087,741514802,14
99,036570,NC,00261443,2025,CFS,BS,재무상태표,매각예정비유동자산,0,87424620925,0,15
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타유동자산,48091147394,39382242764,33709118988,16
99,036570,NC,00261443,2025,CFS,BS,재무상태표,단기투자자산,1008379684567,39816236893,585401489679,17
99,036570,NC,00261443,2025,CFS,BS,재무상태표,단기금융상품,491465188172,178293257125,1167466860880,18
99,036570,NC,00261443,2025,CFS,BS,재무상태표,비유동자산,2066550941179,2165404333138,2056961916134,19
99,036570,NC,00261443,2025,CFS,BS,재무상태표,장기금융상품,40620000000,0,0,20
99,036570,NC,00261443,2025,CFS,BS,재무상태표,장기대여금,500000000,8050000015,7347000013,21
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타비유동수취채권,21903663670,22131359100,21281055814,22
99,036570,NC,00261443,2025,CFS,BS,재무상태표,이연법인세자산,67130317297,94849195220,84056341397,23
99,036570,NC,00261443,2025,CFS,BS,재무상태표,무형자산,110596071336,103873283886,96108809691,24
99,036570,NC,00261443,2025,CFS,BS,재무상태표,관계기업투자주식,71653535267,50197747551,24886751625,25
99,036570,NC,00261443,2025,CFS,BS,재무상태표,투자부동산,0,0,88900074267,26
99,036570,NC,00261443,2025,CFS,BS,재무상태표,장기금융리스채권,4308117945,7380705535,5441298970,27
99,036570,NC,00261443,2025,CFS,BS,재무상태표,비유동 순확정급여자산,33554913480,37021434246,61586275205,28
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타비유동자산,43490438518,30827750167,26452977407,29
99,036570,NC,00261443,2025,CFS,BS,재무상태표,장기투자자산,638100231354,813452420261,640388098384,30
99,036570,NC,00261443,2025,CFS,BS,재무상태표,유형자산,1034693652312,997620437157,1000513233361,31
99,036570,NC,00261443,2025,CFS,BS,재무상태표,자본총계,3370430829195,3063588634574,3253028540550,33
99,036570,NC,00261443,2025,CFS,BS,재무상태표,지배기업의 소유주에게 귀속되는 자본,3364869232962,3058458965781,3249696959036,34
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타자본구성요소,-75623075712,-61167615224,-44503270011,35
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타불입자본,-239534021722,-365221728898,-189423745346,36
99,036570,NC,00261443,2025,CFS,BS,재무상태표,자본금,10977011000,10977011000,10977011000,37
99,036570,NC,00261443,2025,CFS,BS,재무상태표,이익잉여금,3669049319396,3473871298903,3472646963393,38
99,036570,NC,00261443,2025,CFS,BS,재무상태표,비지배지분,5561596233,5129668793,3331581514,39
99,036570,NC,00261443,2025,CFS,BS,재무상태표,자본과부채총계,4333140469623,3953941191414,4393800423903,40
99,036570,NC,00261443,2025,CFS,BS,재무상태표,유동부채,641189944715,322187630188,614287467808,42
99,036570,NC,00261443,2025,CFS,BS,재무상태표,유동 리스부채,49240156099,45845075089,39957634450,43
99,036570,NC,00261443,2025,CFS,BS,재무상태표,유동충당부채,212878886,0,0,44
99,036570,NC,00261443,2025,CFS,BS,재무상태표,당기법인세부채,53138336768,721344680,1537083090,45
99,036570,NC,00261443,2025,CFS,BS,재무상태표,매각예정비유동부채,0,11354011374,0,46
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타 유동부채,302769720939,193718004254,254754338188,47
99,036570,NC,00261443,2025,CFS,BS,재무상태표,유동성사채 및 차입금,129966386012,0,239954388772,48
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타유동지급채무,105862466011,70549194791,78084023308,49
99,036570,NC,00261443,2025,CFS,BS,재무상태표,부채총계,962709640428,890352556840,1140771883353,50
99,036570,NC,00261443,2025,CFS,BS,재무상태표,비유동부채,321519695713,568164926652,526484415545,51
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타비유동지급채무,2038468631,43175980910,41102519801,52
99,036570,NC,00261443,2025,CFS,BS,재무상태표,확정급여부채,3325752288,1263498704,5818754368,53
99,036570,NC,00261443,2025,CFS,BS,재무상태표,이연법인세부채,18451504,431880752,0,54
99,036570,NC,00261443,2025,CFS,BS,재무상태표,비유동 리스부채,137867332358,163806297664,192673194858,55
99,036570,NC,00261443,2025,CFS,BS,재무상태표,사채,39945669114,169805314467,169690531545,56
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타충당부채,2681936385,2738743419,2780646565,57
99,036570,NC,00261443,2025,CFS,BS,재무상태표,장기종업원급여채무,21862192073,21033322080,23528162889,58
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타 비유동 부채,113779893360,165909888656,90890605519,59
99,036570,NC,00261443,2025,CFS,BS,재무상태표,자산총계,4333140469623,3953941191414,4393800423903,7
99,036570,NC,00261443,2025,CFS,BS,재무상태표,유동자산,2266589528444,1788536858276,2336838507769,8
99,036570,NC,00261443,2025,CFS,BS,재무상태표,기타유동수취채권,21531884044,36941279581,39636599808,9
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,지분법적용투자주식관련손익,-20177021773,4405001327,4079976973,10
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,연결당기총포괄손익,336586438827,48233270523,191016792553,11
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,비지배지분에 귀속되는 총포괄손익,623665542,105917413,1876798747,12
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,지배기업의 소유주에게 귀속되는 총포괄손익,335962773285,48127353110,189139993806,13
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,주당이익(손실),17876,4728,10446,15
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,금융비용,-46520277011,-40360543906,-28859135358,16
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,금융수익,116035021741,156881147137,119939751043,17
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,법인세비용(수익),113936495080,26792092918,-7686243803,18
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,영업비용,1490846639821,1687338506893,1642549464966,19
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,기타포괄손익,-10835115441,-45882563384,-22897523420,20
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,후속적 당기손익 재분류 가능 항목,4104739348,12205175289,698576983,21
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,해외사업장환산외환차이,3867806905,11639356072,906416630,22
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,지분법자본변동,236932443,565819217,-207839647,23
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,후속적 당기손익 재분류 불가 항목,-14939854789,-58087738673,-23596100403,24
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,기타포괄손익-공정가치 측정 지분상품 평가이익(손실),-18687687328,-28664053975,-10344716984,25
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,확정급여제도의 재측정손익,3747832539,-29423684698,-13251383419,26
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,연결당기순이익(손실),347421554268,94115833907,213914315973,27
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,비지배지분에 귀속되는 당기순이익(손실),751153034,-99549114,1775273362,28
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,지배기업의 소유주에게 귀속되는 당기순이익(손실),346670401234,94215383021,212139042611,29
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,법인세비용차감전순이익(손실),461358049348,120907926825,206228072170,30
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,영업수익,1506925065850,1578123132867,1779832977766,31
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,영업외비용,-83800022623,-39679119483,-74196841020,6
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,영업외수익,479741922985,148876815776,47980807732,7
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,영업외손익,445279623319,230123300851,68944559370,8
99,036570,NC,00261443,2025,CFS,CIS,포괄손익계산서,영업이익(손실),16078426029,-109215374026,137283512800,9
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,자기주식의 취득,987647336,175797983552,0,10
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,현금및현금성자산에 대한 환율변동효과,-3987529083,17054530592,4075108300,100
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,현금및현금성자산의 증가(감소),-752963479516,878219392864,75550625537,101
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,임대보증금의 감소,11082138486,1048370489,0,11
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,비지배지분의 감소,0,82045713,0,12
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,사채의 상환,0,240000000000,0,13
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,주식매수청구권의 행사,0,0,0,14
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,배당금의 지급,28314463280,63567362813,135653692520,15
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,리스부채의 상환,47511568830,45232149980,42963493306,16
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,재무활동으로부터의 현금유입,5404098411,2787987934,1274998745,17
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,임대보증금의 증가,1831691311,1972100223,576334485,18
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,비지배지분의 증가,3572407100,815887711,698664260,19
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기초현금및현금성자산,1260473495762,365199572306,285573838469,2
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,투자활동현금흐름,-832439281183,1294118099209,112987657765,20
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,투자활동으로부터의 현금유입,5240924165557,6040276840883,4408346573607,21
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,임차보증금의 감소,1158363996,3692274913,2371535994,22
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,당기손익-공정가치금융자산의처분,3308653122023,2499837395253,2055262962329,23
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타포괄손익-공정가치측정금융자산의처분,0,0,749962500,24
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타 상각후원가 측정 금융자산의 처분,100465000,50041130000,20067280000,25
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,종속기업투자주식의 처분,32749209168,26453762156,700000000,26
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,단기금융상품의 처분,1380931701416,3400348793630,2317387124000,27
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,장기대여금의 감소,200000000,0,4700000000,28
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,단기대여금의 감소,0,0,746000000,29
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기말현금및현금성자산,503522487163,1260473495762,365199572306,3
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,매각예정비유동자산의 처분,442702408650,0,0,30
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,무형자산의 처분,64085003172,52368423858,653795223,31
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,관계기업투자주식의 처분,9576790349,6799988880,5126475608,32
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,유형자산의 처분,767101783,735072193,581437953,33
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,투자활동으로부터의 현금유출,6073363446740,4746158741674,4295358915842,34
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,임차보증금의 증가,2501718409,3393851717,2402430319,35
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,당기손익-공정가치 측정 금융자산의 취득,4074971561821,2202419905494,1677934165894,36
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타 상각후원가측정 금융자산의 취득,80958360399,234460000,58503810000,37
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,관계기업투자주식의 취득,51057788423,27119083018,0,38
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,장기금융상품의 증가,40620000000,0,0,39
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,단기금융상품의 증가,1694483728293,2408780026049,2396920203256,40
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,장기선급금의 증가,13715153317,8800000000,0,41
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,무형자산의 취득,11595039660,11224207737,42058093714,42
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,투자부동산의 취득,0,0,134600000,43
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,유형자산의 취득,103460096418,84187207659,117405612659,44
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,영업활동현금흐름,161967521188,107041218268,139905154853,45
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,금융리스채권의 감소,2398979946,1098778984,1111052604,47
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타수취채권의 감소(증가),22083790656,-5117374533,8416078710,48
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타비유동자산의 증가,-4286341236,-1084394667,-42144195600,49
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타비유동부채의 증가(감소),920245171,-3149375038,5156269059,50
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타충당부채의 증가(감소),-79175010,-41558540,154030518,51
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,확정급여부채의 감소,-26081596065,-52066308949,-44874424279,52
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,장기종업원급여채무의 감소,-2615005181,-2488019266,-2491266689,53
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,재고자산의 감소(증가),-241348888,-304092512,742615355,54
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타유동자산의 감소(증가),-4121164076,-2425934322,7570094882,55
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,매출채권의 감소(증가),-39927271207,20090462127,42463579143,56
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타유동부채의 증가(감소),52943783205,9449986114,-65126335590,57
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타지급채무의 감소,-8180155710,-7287668893,-6591531636,58
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,대손상각비(환입),1032552532,494994165,524812064,60
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,관계기업투자자산처분이익,632906524,6387283312,6391952026,61
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,종속기업처분이익,712614717,1477888241,0,62
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,유형자산처분이익,811026867,1610628490,437029427,63
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,외화환산이익,2563930920,13734117298,1593684543,64
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,무형자산처분이익,62347599936,48994813268,105453704,65
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,매각예정비유동자산처분이익,355277787725,0,0,66
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,당기손익-공정가치 측정 금융자산 평가이익,38440227546,59573798221,22692911536,67
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,파생금융자산거래이익,0,0,7422567550,68
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,무형자산손상차손,53463,0,21271668408,69
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,유형자산손상차손,131966428,0,0,70
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,이자비용,4444310387,10271159748,14642006760,71
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,관계기업투자자산처분손실,341985646,128280256,0,72
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,종속기업처분손실,3836572927,1331979960,1066804029,73
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,유형자산폐기손실,42096004,0,0,74
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,당기손익-공정가치 측정 금융자산 처분손실,1806700478,2420745646,199583192,75
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,유형자산처분손실,335817791,2108939602,192624172,76
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,당기손익-공정가치 측정 금융자산 평가손실,40269266146,27668638513,14017545406,77
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,외화환산손실,7806709356,9939802067,8983574129,78
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타의대손상각비(환입),7955405241,-1240759882,-4400000000,79
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,재무활동현금흐름,-82491719521,-522939924613,-177342187081,8
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타영업외이익,1667485627,4662972574,321088512,80
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,퇴직급여,36014655672,36122202109,31069907780,81
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,충당부채환입액,0,157220221,0,82
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,당기손익-공정가치 측정 금융자산 처분이익,2721392953,12463825515,2584543112,83
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,관계기업/공동기업투자손상차손,8893886209,0,3130438046,84
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,무형자산상각비,4676672893,3308019893,1751348537,85
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,감가상각비,90910794605,105868954069,110132137907,86
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,배당금수익,12291960731,12800319361,3466316766,87
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,법인세비용(수익),113936495080,26792092918,-7686243803,88
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,이자수익,56413133887,72043204040,83773412079,89
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,재무활동으로 인한 현금 유출액,87895817932,525727912547,178617185826,9
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,지분법손익,11574056442,1854001729,-818462993,90
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,파생상품평가이익,6168306624,0,0,91
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,외환차익,0,0,1676800,92
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,기타장기종업원급여,3443875174,-6821543,6575524247,93
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,영업에서 창출된 현금흐름,137641794290,43946493121,190162914276,94
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,배당금수취,12291960731,12800319361,3564764166,95
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,법인세납부,23044858575,22798142951,119603687814,96
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,이자지급,16827488236,9696729475,13560424520,97
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,이자의 수취,51906112978,82789278212,79341588745,98
99,036570,NC,00261443,2025,CFS,CF,현금흐름표,연결당기순이익(손실),347421554268,94115833907,213914315973,99
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,970416000,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,970416000,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업의 취득,0,0,0,10
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,3572407100,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,3572407100,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 유상증자,0,0,0,11
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,4014540690,-721753866,883402015,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,3764145202,-721753866,883402015,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,250395488,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,0,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,0,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,0,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,0,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,0,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,0,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,0,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,0,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,종속기업 처분,250395488,0,0,12
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,-29744244206,-237673176499,-136537094535,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,-191738102,1692169866,-883402015,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,-29552506104,-239365346365,-135653692520,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,0,0,0,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,0,0,0,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,0,0,0,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,-155240213280,-63567362813,-135653692520,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,125938102664,-175797983552,0,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,0,0,0,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,0,0,0,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,0,0,0,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,소유주와의 거래 합계,-250395488,0,0,13
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,3747832539,-29423684698,-13251383419,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,-4248251,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,3747832539,-29423684698,-13247135168,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,0,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,0,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,0,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,3747832539,-29423684698,-13247135168,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,0,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,0,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,0,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,0,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,확정급여제도의 재측정손익,0,0,0,14
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),347421554268,94115833907,213914315973,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),751153034,-99549114,1775273362,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),346670401234,94215383021,212139042611,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),0,0,0,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),0,0,0,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),0,0,0,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),346670401234,94215383021,212139042611,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),0,0,0,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),0,0,0,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),0,0,0,15
99,036570,NC,00261443,2025,CFS,SCE,자본변동표,연결당기순이익(손실),0,0,0,15
