corp_code,stock_code,corp_name,year,fs_div,sj_div,account_name,amount,memo,updated_at
"=""00572905""","=""024800""",ISC,2025,CFS,CF,배당금지급,16575995520.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,BS,부채총계,85159587468.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,BS,비유동부채,2277688938.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CIS,영업이익,60053887115.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CF,영업활동현금흐름,41712020998.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,BS,유형자산,91002025205.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CF,유형자산의 취득,5671292473.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,BS,자본총계,537260669443.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,BS,재고자산,25011166037.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CF,재무활동현금흐름,-17060276708.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,BS,총자산,622420256911.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CF,투자활동현금흐름,13991425371.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2025,CFS,CIS,판매비와관리비,37684928598.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CIS,금융비용,7351440555.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CIS,당기순이익,54898977342.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CIS,매출액,174480093980.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CIS,매출원가,100082332536.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,BS,매출채권,32892700530.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,BS,무형자산,4637106922.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CF,무형자산의 취득,264180373.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CF,배당금지급,4092838400.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,BS,부채총계,59741369182.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,BS,비유동부채,7470159434.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CIS,영업이익,44784268057.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CF,영업활동현금흐름,50672432870.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,BS,유형자산,92193724607.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CF,유형자산의 취득,11378896511.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,BS,자본총계,523141601304.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,BS,재고자산,15439669473.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CF,재무활동현금흐름,-27006085434.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,BS,총자산,582882970486.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CF,투자활동현금흐름,-251869254329.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2024,CFS,CIS,판매비와관리비,29613493387.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CIS,금융비용,2127281898.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CIS,당기순이익,13583247114.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CIS,매출액,140221939908.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CIS,매출원가,85057436771.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,BS,매출채권,26119215253.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,BS,무형자산,21407010741.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CF,무형자산의 취득,92500315.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CF,배당금지급,9999963000.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,BS,부채총계,68360512034.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,BS,비유동부채,10108190328.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CIS,영업이익,10736706776.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CF,영업활동현금흐름,22378623635.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,BS,유형자산,92783927417.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CF,유형자산의 취득,14523673745.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,BS,자본총계,473452647667.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,BS,재고자산,15434848370.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CF,재무활동현금흐름,193733028010.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,BS,총자산,541813159701.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CF,투자활동현금흐름,-1629910327.0,,2026-07-11
"=""00572905""","=""024800""",ISC,2023,CFS,CIS,판매비와관리비,44427796361.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,IS,금융비용,17269395620.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,CIS,당기순이익,82633081344.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,IS,매출액,1639070665791.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,IS,매출원가,1115880275236.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,BS,매출채권,354752505821.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,BS,무형자산,81730493645.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,CF,무형자산의 취득,9533398718.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,CF,배당금지급,39034211466.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,BS,부채총계,274236911903.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,BS,비유동부채,33895447543.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,IS,영업이익,108856055553.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,CF,영업활동현금흐름,137086532839.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,BS,유형자산,112616342337.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,CF,유형자산의 취득,19613805325.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,BS,자본총계,1125606564582.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,BS,재고자산,193300646173.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,CF,재무활동현금흐름,-48821681499.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,BS,총자산,1399843476485.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,CF,투자활동현금흐름,-148843852642.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2025,CFS,IS,판매비와관리비,414334335002.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2024,CFS,IS,금융비용,33787507774.0,,2026-07-11
"=""00525934""","=""148040""",LX세미콘,2024,CFS,CIS,당기순이익,130509153930.0,,2026-07-11
